X,Alt,E,N,SlopeSin,Yaw,Curvature
250.0,229.69595331763688,103.9280884145405,-148.92081592961458,0.0039401221536787745,1.490092130442087,5.093575295721993e-05
255.0,229.72,104.34300383497182,-143.92955777206217,0.004067151238159385,1.4866315920398152,8.31988362909134e-05
260.0,229.75,104.7699593305473,-138.94178938522057,0.00407262734328566,1.4871645460113545,9.037077063503122e-05
265.0,229.7657969153743,105.17873400138772,-133.95989304253263,0.00418020672435146,1.4887467166225703,0.00011978116033443588
270.0,229.78,105.58893482627637,-128.98273108105818,0.003993115591598292,1.487140484314509,7.206343879981857e-05
275.0,229.7809645234893,106.01501265195343,-123.98656814263519,0.00394245293390485,1.4890301527155818,9.053449045362637e-05
280.0,229.81949505436694,106.40595738220438,-119.01282651065435,0.003958271171746706,1.4901138839604318,-8.183930440514257e-05
285.0,229.83986733076816,106.81975352682122,-114.03404448567677,0.004150032266027184,1.4900555360358947,-0.0003221091764235464
290.0,229.8615448509482,107.21063529264045,-109.06830457598748,0.0043501604269366645,1.4891351626229274,-0.00041375626107201214
295.0,229.88375891562993,107.63550328149599,-104.06681381856036,0.004120699320957427,1.485771811969638,-0.0005028173391177502
300.0,229.90981785715306,108.06173322311611,-99.08240776604173,0.004192135067444603,1.4851188311300458,-0.00045362206814302105
305.0,229.92869806142258,108.48984081093339,-94.11967379546611,0.004320840481769422,1.4822857413591912,-0.0003366853290090566
310.0,229.95,108.94536653060088,-89.1251286502967,0.0044234236421826926,1.4791186367760867,-0.00022929018119656147
315.0,229.96700091855016,109.40646988841813,-84.1493133996476,0.004476476197326924,1.4802890704662304,-0.00010886628976113213
320.0,229.99000713118426,109.84842805625216,-79.1746077093562,0.004473898138443575,1.4791003868496861,6.099340921302533e-06
325.0,230.00697285915436,110.32389278912062,-74.1723156859486,0.00457231229130303,1.4757415806854208,0.000123563502363245
330.0,230.03653522012786,110.79813932048117,-69.21351437471866,0.004545607051348748,1.4733893220971748,0.00021517687056673264
335.0,230.06981499091765,111.29412222623893,-64.24326648880215,0.0044281647302122475,1.4726160727496982,0.000257339456769202
340.0,230.08310469061425,111.77939182050949,-59.251250589808315,0.004280466333923035,1.4745254451399792,0.0002207949125237516
345.0,230.10418889327198,112.25691790669956,-54.27327970558503,0.00427910121514227,1.4808338339936815,0.0002747968379470122
350.0,230.12030316487935,112.67805111920188,-49.28894737256715,0.004148735830215515,1.488860152040402,0.00024320483606372393
355.0,230.15301216907903,113.07452603116242,-44.31702257314087,0.004068169900237006,1.4937890690532627,0.00018875195599237887
360.0,230.1797063457366,113.44732420230875,-39.31908378486377,0.003906898415100429,1.4940063035555642,0.00016554935876675277
365.0,230.1906814684844,113.84200917687916,-34.34210683809396,0.0038133511973614522,1.4921842360192794,0.00010433231001762313
370.0,230.2,114.23225049689141,-29.354856799436877,0.0037232696157223273,1.4902328636923774,-2.814280954470286e-05
375.0,230.21029423967542,114.6475719376029,-24.364641275163372,0.0040675755004213375,1.4853239067172397,-1.1399150872663157e-05
380.0,230.24,115.08672094485748,-19.382182043504148,0.004064986083937535,1.4823852940419564,-0.00012632412154432943
385.0,230.2730073242373,115.52952291954523,-14.415070166492937,0.004119441036131091,1.4811734980399531,-0.00012133563322739911
390.0,230.29,115.98006563683664,-9.441059160172072,0.0042698806163147755,1.4792312701372512,-0.00019938323807958507
395.0,230.30891146189762,116.4439678872492,-4.456162763569074,0.004534551294389688,1.4780273601552152,-0.00021616904129782055
400.0,230.32202712940472,116.90745288337259,0.5269868625136549,0.004647673743998502,1.480351187513175,-0.00020344819357552725
405.0,230.34521839011902,117.34812069214324,5.513262301716635,0.0047888082428133045,1.4829640697295956,-0.00020100506919785364
410.0,230.36,117.78479179869407,10.490088174156487,0.004778639416151239,1.4842135711693802,-0.00014142942467282207
415.0,230.38147701215678,118.21291299944116,15.47633436195928,0.004697045110866012,1.4864797218751966,4.544500650687801e-05
420.0,230.41957715486137,118.6273592783967,20.459297063036317,0.004706115490352335,1.4866997494880096,0.00017755883569936008
425.0,230.45,119.05235551784723,25.434678686780014,0.00480667706929447,1.486259728449795,0.0002636328658077567
430.0,230.4712735323653,119.47140496422602,30.41988341394764,0.004704460751124003,1.4848818307557834,0.000296910586908222
435.0,230.4952379639187,119.91066741171808,35.4003896440731,0.004316778113938966,1.4819041075273924,0.0002738917265730222
440.0,230.52687519214578,120.35907100367865,40.379436152109264,0.00403677549214918,1.4817770674900042,0.00012436915236348263
445.0,230.54010552026875,120.80057477544396,45.37076525460072,0.003677407834352304,1.4833521216911443,0.00011910555299515031
450.0,230.56,121.2328387814851,50.34624361999266,0.003322916803588921,1.4842135501920886,1.5976129517188157e-05
455.0,230.58,121.66497634121004,55.329333247207224,0.0027545957778386254,1.4851028407735043,4.980297602658807e-05
460.0,230.59099719695263,122.08941917913545,60.3176274460985,0.002149296916772576,1.4870825079725922,-9.462089979308429e-05
465.0,230.5867869721595,122.50097150973595,65.29234032994358,0.001698475473160984,1.4897766216585906,-6.191757223663981e-05
470.0,230.59539210270057,122.89850977409104,70.28211048411234,0.0012536309371396386,1.490986039984137,-7.031984053433165e-05
475.0,230.6,123.29805978323353,75.25841345908565,0.0009718350444007321,1.4903032811845847,-8.189011049049255e-05
480.0,230.59,123.70207322937594,80.24355789845286,0.0006317557974157864,1.4893082176227213,-0.0001421744810523241
485.0,230.58308744513636,124.11241467345688,85.22982617830392,0.00021884905162693444,1.4873443641000827,-1.1598891120242273e-05
490.0,230.59,124.53625798926643,90.2163296401696,0.0001010092185291759,1.4842554030347757,-6.620772023779293e-05
495.0,230.59333342719998,124.97677302390125,95.19273635730079,-9.053490632477521e-05,1.4819547301516627,-2.7023929511713166e-05
500.0,230.6,125.42308603518912,100.17217978910648,-0.0002332565076563014,1.4814079675246237,0.0001078470414363007
505.0,230.5978083524423,125.87000121835376,105.15877540365068,-0.00041867341727892994,1.4816899285406386,0.00013054269450085213
510.0,230.58,126.31317885371698,110.13482920350609,-0.00022268421455419845,1.482958127460976,0.0001433168483979069
515.0,230.575361909014,126.74711066824767,115.11859358798452,-9.231416199703338e-05,1.4829984608954034,0.00013650963184762301
520.0,230.58087605186364,127.190837645293,120.10548724567141,-0.00020436154349151188,1.4843087330790787,6.866725185890232e-05
525.0,230.5913323671357,127.610809381941,125.08006994908763,-0.00044521518674082137,1.486466822260197,-3.486759623579151e-05
530.0,230.59316450888488,128.03285998201497,130.0667148159616,-0.00021789028336538358,1.4867502355290045,-0.0002961693168056959
535.0,230.5939137116097,128.44926305225448,135.0326866577734,3.987607400224153e-06,1.4886374397834317,-0.0004996376487417932
540.0,230.59729811305291,128.85292133424127,140.02565401863785,3.4138207459525013e-05,1.4883917098263946,-0.0005882441716650255
545.0,230.59884866001445,129.27279744729486,145.00384488909884,0.00013336630209988907,1.48732823588381,-0.000564801971950473
550.0,230.6,129.68838450307925,150.0117703379722,3.7729565894947144e-05,1.4848009893812635,-0.0003613119754302149
555.0,230.6,130.13325727421523,154.98505684771015,5.381292080933607e-05,1.4831777273778681,0.00014274655881890382
560.0,230.60098539116845,130.56092887335174,159.94471135613654,-4.2947140235465134e-05,1.484685047810547,0.0007983609858791941
565.0,230.59,130.99344927617392,164.94966088913654,8.862757380581534e-05,1.4858010031209476,0.0016401753298773602
570.0,230.58,131.41027825613938,169.91353162857538,-0.00013923469200087274,1.4890580458798834,0.0026757602068195802
575.0,230.575419801032,131.81080942369016,174.92710384621225,-0.00023392552297771626,1.5022391597828724,0.003816658424854475
580.0,230.56871514766155,132.09392820922096,179.8698728263689,-0.00023217983271871717,1.521284509408488,0.005055387163705503
585.0,230.58,132.30415344958044,184.88312757682084,-0.00013381960240333498,1.5512120356851016,0.006278497931246704
590.0,230.58681888789536,132.30787832290906,190.79305399552823,-0.0002544894333689162,1.593403612674779,0.007439948163969381
595.0,230.58516494248582,132.04922636057657,196.1575308246391,-0.00032940717313645514,1.6406429205171966,0.00850285998187819
600.0,230.57603008551635,131.5963153719089,200.96399298634663,-0.0005099250534197922,1.6920436951202464,0.009336232740486733
605.0,230.59,130.84570142700989,206.03503595286688,-0.00047108540058144794,1.7447350511358983,0.009944518934181551
610.0,230.6,129.86067699964593,210.84160502669653,-0.0002936841238746716,1.808682726782437,0.01018518774263074
615.0,230.6,128.18756010942633,216.9974523586003,-1.4274924738197467e-05,1.8642103483757126,0.01027241068610453
620.0,230.57,126.34424586906067,222.48022813992597,0.00011665654981515416,1.9158043443759425,0.010200789146845407
625.0,230.5695601666499,124.64701729116435,226.84921680822418,3.0274117054996936e-05,1.9669995164165317,0.009926656945254993
630.0,230.57523182641862,122.47460945075505,231.73054230523505,0.00029092463703072854,2.015043258641099,0.009565760989277701
635.0,230.58,119.89592507895861,236.83094018979125,0.00039822786939106437,2.0609029916736463,0.009282362309292835
640.0,230.58144980621321,117.36625881886765,241.30525585114648,0.0005087463132090479,2.1086175939763394,0.00900568484834058
645.0,230.57,114.73545726357438,245.48259311297832,0.0005130041389613488,2.1578648526076623,0.009047934807862996
650.0,230.57901674278668,111.8541725232869,249.5901421081541,0.00024548488661853,2.2033754669574317,0.0090315067922288
655.0,230.58,108.74300207338405,253.65703138834158,0.0003246059247521293,2.2484392244315923,0.009171159250963807
660.0,230.5959488640453,104.96369407260164,258.1521858305464,0.00028887357055345684,2.294345959762394,0.009313277006656342
665.0,230.59030860862913,101.38849136830738,261.98256845772846,0.00031017372394610333,2.3437204633632107,0.009385943519947896
670.0,230.59765071975184,97.89356532784237,265.40093794407,0.0003189198610994751,2.3924312775458643,0.009556614647067946
675.0,230.6,94.08162801956831,268.7781796402442,0.00021596744134637987,2.441831842938659,0.009897164182580936
680.0,230.61015727922475,90.22327224403443,271.8584010689308,0.00040717433333273435,2.49671599544372,0.009888447423825416
685.0,230.61,86.0046456083943,274.8532942124517,0.0002864243006240033,2.554712956781858,0.009940971452785103
690.0,230.61,81.37875881831042,277.7404084858066,0.00026141945848616737,2.609457466546487,0.009890802107009055
695.0,230.6,76.91731420001459,280.2038132018734,7.323907186873904e-05,2.6611667581227683,0.00980971840250692
700.0,230.60241991036546,72.46358434943005,282.38657209918637,0.00020815836608018473,2.7059669063241154,0.009663025470910568
705.0,230.5944998537392,67.88094161368056,284.4097723814464,-0.00015052719947562798,2.752097389768071,0.009496220835532445
710.0,230.5999671187589,63.15165832269549,286.20879198324286,-0.0002903589416765243,2.799622119864212,0.009317459627910708
715.0,230.6,58.20631872696084,287.85350793347334,-0.0004683192444738224,2.840919469594287,0.009201946633461808
720.0,230.58012049799606,53.317678905458195,289.2580533523964,-0.0002368369954100712,2.882262376528123,0.009086145590494197
725.0,230.59,48.48109805073289,290.43365324641314,9.785088707910225e-05,2.926064412746102,0.008967630933743913
730.0,230.59,43.57351383288797,291.3913308269001,1.597124038768983e-05,2.9739941086903676,0.008980285440718591
735.0,230.6,38.60547122968172,292.1044672888964,-0.00015495784007697017,3.0289994384445458,0.009040005348459845
740.0,230.60619354167125,33.49334193465783,292.5311102818779,-6.084524723855864e-05,3.0816203222437837,0.0090874662001676
745.0,230.5801974959097,28.43700093717908,292.715026329408,0.00022266497930719742,3.127058416524136,0.00927128258438149
750.0,230.58721018288986,23.448600510452057,292.67711321589553,0.00014366923966681853,-3.1139709853697513,0.009462643924169593
755.0,230.59420277165043,18.44529929942347,292.43896865157336,0.0003097080396555754,-3.0740391884217546,0.009565476434185411
760.0,230.6,13.403219916993184,291.9974788026479,8.323538587460244e-05,-3.0259774107409227,0.00974989054551684
765.0,230.60247344062282,8.407193208360969,291.27321176437084,0.00012860455285765876,-2.9724088824633923,0.009752208716216869
770.0,230.59,3.514085814071781,290.3082499471351,-0.00010152194439903996,-2.92484589147276,0.009740324101934462
775.0,230.5999299819806,-1.3704784831103618,289.1201100405097,-0.0003421381495802385,-2.877784555360538,0.009613017361301905
780.0,230.598778541112,-6.167155572911573,287.6933148545358,-0.0006199886618428176,-2.8281507358350333,0.009480828444589933
785.0,230.61211925607103,-10.838765807340202,286.05118436011065,-0.0008317949128248006,-2.776136661261059,0.009364652898481148
790.0,230.6017890267543,-15.420762222252279,284.152471086131,-0.0006866113288891707,-2.725265106370539,0.00936840396420276
795.0,230.6116269875854,-19.95510823810168,282.0201665614076,-0.0003588720414197056,-2.678849252806326,0.009541435273163265
800.0,230.59,-24.39936909297047,279.67331123022336,-0.0002989891477687256,-2.6345863812298624,0.009721676371397944
805.0,230.58957893266717,-28.639945997671987,277.1963048899792,9.303079713683725e-05,-2.5880152667475365,0.01004758112553694
810.0,230.5806618163874,-32.747158730897,274.5140585715145,0.0005417253660298036,-2.539429384773541,0.010337409097449159
815.0,230.57224817811976,-36.76387908681109,271.61258519595435,0.0010609989619522302,-2.4934289154945724,0.010424875557396542
820.0,230.60245696923022,-40.774260156798185,268.4350465437847,0.0017325561194823122,-2.4445932817635954,0.01026207278001586
825.0,230.60704470177296,-44.41752107840903,265.2051713903053,0.0022764083621939924,-2.392879990242899,0.009862749525867364
830.0,230.6,-47.65706488687939,262.039580462182,0.002992254772854713,-2.346428622132268,0.009353437971853796
835.0,230.6193727978842,-50.939658312657436,258.5543850324155,0.0035744445168511547,-2.3010282323712046,0.00905020142683913
840.0,230.65321788971994,-54.2367332174035,254.69074846372845,0.004141518808895798,-2.2517489074492287,0.008700077592913264
845.0,230.67642373851214,-57.2924738446957,250.71370761746306,0.005215723736361163,-2.205509051254692,0.008319814328044885
850.0,230.72918897426763,-59.96958178207975,246.90533599241036,0.006328589489669452,-2.162497021187307,0.007809757049419566
855.0,230.7736677927063,-62.44344230435035,243.0488221222607,0.007576170445853861,-2.125100641542318,0.006946282011911071
860.0,230.83769727548383,-65.00884428048126,238.7649310116696,0.008945241666797124,-2.095494843906127,0.005980946360737904
865.0,230.89426965122254,-67.47561917546219,234.35493040755065,0.010364878898910341,-2.073553196647619,0.004960933495160417
870.0,230.94591001453898,-69.73304051002889,230.17372674973754,0.011927730933306636,-2.0627121100587438,0.0038616093371560654
875.0,231.0,-71.95012673810926,226.0046550125421,0.013323044281029366,-2.059449226482588,0.0026268370247955713
880.0,231.04426119955932,-74.30436620567859,221.5754985515005,0.014873606369550926,-2.057217019905477,0.001056879488155216
885.0,231.12235515019694,-76.64448458931201,217.1272638632636,0.016096509786234284,-2.0533480819251566,-0.0006452224311017555
890.0,231.2144125966615,-78.96207425577137,212.6843424146674,0.01753186930097771,-2.0523063968784303,-0.0027321937099783816
895.0,231.28938650660248,-81.2888551339913,208.23905580308573,0.01858878231241532,-2.0593694441039028,-0.005011281642979874
900.0,231.3821824227169,-83.66221757874577,203.84211865004983,0.020036127939754674,-2.0764221245711116,-0.007447259106226138
905.0,231.49827897883932,-86.21314346742415,199.34450643755284,0.02113042471172511,-2.1088484000727954,-0.009419309825675707
910.0,231.62925610709223,-88.95804318224106,194.96819111561092,0.022656110396080856,-2.1606016812732345,-0.01111956124783741
915.0,231.7539790897559,-91.85436493742078,190.9156367146295,0.023838740946896704,-2.228047294497317,-0.012533282565356364
920.0,231.88983181396077,-95.05881498091063,187.06266111934858,0.024779034454053182,-2.3028980574670115,-0.013448036515782183
925.0,232.03614420960614,-98.57207296154957,183.44079965287062,0.02566836445772967,-2.378018054403683,-0.013935041559637238
930.0,232.17826725325074,-102.41273749473237,180.02290974988887,0.026674308127693377,-2.4517071964877677,-0.013995659744516649
935.0,232.3083970970402,-106.41976620556692,176.96532614092533,0.027332261030338086,-2.525781360962302,-0.013592533166396107
940.0,232.4312325184869,-110.5880785809328,174.23800345764195,0.02811554747467707,-2.5975380416954335,-0.012788909816565067
945.0,232.56413234183083,-114.98901441576368,171.78132018984735,0.02890074077378028,-2.6684270645837813,-0.011531433459518407
950.0,232.70188800071355,-119.52547279016942,169.66246223226844,0.029030928902678235,-2.733476692767723,-0.009818670687573415
955.0,232.84813050082897,-124.16790423619373,167.812431635525,0.02927894033844175,-2.77546927879426,-0.007784868325226127
960.0,232.99709655710865,-128.8680058584089,166.08044145295435,0.029321196556145995,-2.789469472894384,-0.005405221090994336
965.0,233.13924682556026,-133.55397723067193,164.36364629240376,0.02895854521315916,-2.7886332479643507,-0.0030117824286258264
970.0,233.28122077570276,-138.25543313930197,162.62224592934518,0.028664916845177378,-2.7844808872356834,-0.0007388922824194141
975.0,233.43244985055287,-142.9232711881782,160.86787851160557,0.028206176035404342,-2.7781039288882328,0.0012437936873004756
980.0,233.57210625798123,-147.60853118722966,159.06441058874216,0.02810574895139279,-2.77444277443786,0.002977832547625869
985.0,233.71463202958455,-152.2525723035546,157.27994231206895,0.027344865944771722,-2.77286980366166,0.004430528905449017
990.0,233.84029639968279,-156.8744247656923,155.48411928506505,0.026584982845044985,-2.764727209848686,0.005551700434343204
995.0,233.97234359053536,-161.52765045229074,153.60902738963227,0.02592167028361487,-2.7385291442350135,0.006569287258312445
1000.0,234.07902211414324,-166.06621513072167,151.56465680168722,0.02505892926904154,-2.6984137579945733,0.007604767413127655
1005.0,234.22170995896306,-170.58305713494124,149.3106992306031,0.02393052361732597,-2.6558807125111166,0.008564891964166802
1010.0,234.3256982805939,-174.87143745983514,146.91644458164262,0.02262361838954232,-2.608807219524648,0.009349897807275562
1015.0,234.44699065094477,-178.96368215156204,144.3689395816737,0.02110948397591308,-2.558597660722988,0.00990030964512117
1020.0,234.5477412394789,-183.02834955728468,141.5373080626757,0.019513022258661764,-2.5032522613180355,0.010363966017074963
1025.0,234.63559155437684,-187.00271290647288,138.40424083711244,0.017367165975659776,-2.4472260927756317,0.0107703322772639
1030.0,234.69206915259542,-190.72972518969266,135.124344253428,0.015363712076216639,-2.3951955347014704,0.01115139980560968
1035.0,234.76945761454917,-194.27179436927636,131.681145733349,0.0132445438435885,-2.341791661509908,0.011447985401939259
1040.0,234.83992970905493,-197.6502151998204,128.0015776369174,0.01137303487354165,-2.287071393921995,0.011689658018341762
1045.0,234.86897236391457,-200.82483703298075,124.1532305201383,0.009415970986067005,-2.2310683257247463,0.011574616934572735
1050.0,234.89820734056406,-203.78828069159937,120.09720843838426,0.00704305347708167,-2.1720118107878545,0.011154937130092257
1055.0,234.93646896755635,-206.53138849796377,115.83370464026002,0.004882793964198893,-2.114980902591113,0.010679047537492221
1060.0,234.93574104362463,-209.02003497543396,111.451568742147,0.00253411172612573,-2.060168795493792,0.010322160686982324
1065.0,234.93481737714887,-211.23813674601826,106.99610751751028,0.0003189448869403972,-2.0061255402464,0.010112123202169445
1070.0,234.91288374525473,-213.2371187305223,102.38426812294911,-0.0019371136229430325,-1.954256068594179,0.010036732639678223
1075.0,234.9089091171814,-215.02397135511228,97.6119889896723,-0.004336403921839087,-1.9061203109693001,0.01016772999666537
1080.0,234.85962512297417,-216.58745066819762,92.77025984100341,-0.006860933675030094,-1.8627558792895529,0.010358345151189014
1085.0,234.81955920276235,-217.91666129157088,87.98727320275147,-0.009305167976102029,-1.8142829702806822,0.01053265520507463
1090.0,234.76786995423143,-219.01314645357712,83.00558109790717,-0.011885013773795628,-1.7587199082875147,0.010544321134972025
1095.0,234.6987239387007,-219.8353247417568,77.89793774353119,-0.014274646759839284,-1.7017655172476958,0.010523140478562662
1100.0,234.6155937603379,-220.33788837509007,72.94856814750548,-0.016730185030528623,-1.6451095411408123,0.010450785540878195
1105.0,234.53159588983152,-220.5802936847217,67.8916812228618,-0.01945454940099922,-1.590093412740777,0.010458305669942852
1110.0,234.42152632380404,-220.53769937157026,62.59538867177616,-0.021855857093608006,-1.5329858826951102,0.010574777996930743
1115.0,234.3149299832348,-220.18672854732768,57.48774183306408,-0.024419188796988567,-1.4754562044477622,0.010818189470080064
1120.0,234.16302366488495,-219.58364760578854,52.61890348052289,-0.026673906537836436,-1.4169170348438425,0.011234071993378286
1125.0,234.02220827092162,-218.6198898860863,47.385978932553066,-0.02878967560611604,-1.359488962961724,0.011648833183979196
1130.0,233.85589441279492,-217.34468953782107,42.18133684327727,-0.030135279537381054,-1.3016584999535992,0.012017774182963802
1135.0,233.6993982425534,-215.8790525219897,37.44929359648783,-0.03175993016332545,-1.243034752240422,0.012284157993035397
1140.0,233.54248198215063,-214.1417522168327,32.76164593471114,-0.03333121220147942,-1.1835385431262324,0.012263127764607215
1145.0,233.33604856650734,-211.8877013447963,27.66304319497849,-0.03460947649518987,-1.1238026979756668,0.012034541433243832
1150.0,233.1483002305153,-209.40832832961883,22.887026686289992,-0.03605485758128771,-1.0639467102719218,0.011635432216659771
1155.0,232.9430906214039,-206.87347841074373,18.632148109886877,-0.03789634679120251,-1.0044555891971352,0.011081832906148377
1160.0,232.7444116791815,-204.07991239204296,14.50661568198275,-0.03970534014461592,-0.9472217553405446,0.010592437332673215
1165.0,232.54430943401147,-201.04338556334045,10.52713370295211,-0.041466677200685496,-0.886544859443443,0.010025898759262488
1170.0,232.34900624292413,-197.35433410365744,6.261629175916437,-0.04302976784586928,-0.8258906694750874,0.009336815309528089
1175.0,232.13788871166705,-193.57890875540306,2.4322758716156203,-0.04506028317139543,-0.7682927164135759,0.008346438127331941
1180.0,231.94849355191707,-189.96827541816128,-0.8759715897296264,-0.04628737106906834,-0.7261432105638037,0.006863184764998904
1185.0,231.73457539191853,-186.14446881087724,-4.16947542972039,-0.04718492522529403,-0.7074482987944787,0.005155711901255133
1190.0,231.55314677563595,-182.34803179263147,-7.392053300212309,-0.047445998644870035,-0.701787097849385,0.0031508137692643004
1195.0,231.3391071470933,-178.51739566040564,-10.617006028910023,-0.046377626117502485,-0.7009602512045794,0.0009857602117872627
1200.0,231.12861317927414,-174.70661368970306,-13.840884532442445,-0.04400399390518284,-0.7054526844804303,-0.0015667035775935889
1205.0,230.91167993101308,-170.8884433197798,-17.114222899460465,-0.040494363129983627,-0.7153504801359805,-0.004062421996850578
1210.0,230.6891540107665,-167.17182702027418,-20.38767302654297,-0.03578183061127394,-0.7333891879810802,-0.00630188572312663
1215.0,230.4816143380429,-163.42765990222404,-23.836684454008314,-0.029980887876222086,-0.7600875390908861,-0.008417088339197059
1220.0,230.28160153956253,-159.95682365104,-27.246385768231363,-0.02302998337061473,-0.7955770888063761,-0.010547386819004802
1225.0,230.14593618750135,-156.8487526236667,-30.550906174463464,-0.01577441634567242,-0.8484136543782214,-0.012802649608712698
