Time,X1,X2,X3,X4,X5,SpeedDoppler1,SpeedDoppler2,SpeedDoppler3,SpeedDoppler4,SpeedDoppler5,Accel1,Accel2,Accel3,Accel4,Accel5,Spacing2,Spacing3,Spacing4,Spacing5
759.7,18726.225539565676,18697.72275422885,18668.07979587064,18640.075187226998,18610.73111647173,24.405876282529512,24.34581854515877,24.027424093734503,24.19124214133329,26.009829831767068,-0.1027402414099754,0.012655941164965157,-0.05542928995101448,-0.3469732668470016,-0.49681562089059383,23.306785336826493,24.93695835821031,23.047608643641404,24.387070755269058
759.8,18728.66561349272,18700.15739936307,18670.482261133562,18642.492576574798,18613.329615376802,24.395602258388514,24.347084139275267,24.0218811647394,24.15654481464859,25.960148269678008,-0.12070105535833875,0.011748953081855973,-0.04872752476927644,-0.3423845794499414,-0.505524845179437,23.312214129651608,24.969138229507866,23.032684558764565,24.205961197995173
759.9,18731.104570213283,18702.592166521765,18672.884205612412,18644.906519133365,18615.923102579545,24.38353215285268,24.348259034583453,24.017008412262474,24.122306356703596,25.909595785160064,-0.13936337099579532,0.01009019346518869,-0.0419438757888102,-0.33702443549003647,-0.5136948028244603,23.31640369151856,25.00196090935255,23.020686479047406,24.02641655381955
760.0,18733.542226611713,18705.02704287619,18675.28569673426,18647.317064646857,18618.511493684047,24.3695958157531,24.349268053929972,24.012814024683593,24.088603913154593,25.85822630487762,-0.15858872340857033,0.007608893167763142,-0.03499367991338431,-0.330807368246937,-0.5214075354687964,23.319183735522444,25.03534614193099,23.01163208740251,23.848570962809724
760.1,18735.978393249672,18707.462007726048,18677.68680316833,18649.72427100133,18621.09470927686,24.353736943412244,24.35002894324675,24.009314656692254,24.0555231763299,25.80608555133074,-0.17825590352082088,0.004237846034804704,-0.027914321631996586,-0.3237270665286829,-0.5286849402670413,23.320385523624196,25.0692045577181,23.005532166999153,23.672561724472295
760.2,18738.412875664497,18709.897031809604,18680.087595062392,18652.12820468363,18623.67267440729,24.335911353060162,24.35045272785023,24.006523224529055,24.02315046967703,25.753217057304035,-0.19838837830235434,-0.00014075076251174323,-0.020703726722572924,-0.3158147614438178,-0.5355379713737918,23.31984385489332,25.103436747211294,23.00239037876087,23.49853027634014
760.3,18740.84547485791,18712.332076378636,18682.488143866212,18654.528940656794,18626.245318423164,24.316072515229926,24.350438652773978,24.004452851856797,23.99156899353265,25.699663260166655,-0.2189010364389432,-0.005575497805985208,-0.013275647877328822,-0.30703178033387957,-0.541913886902492,23.31739847927375,25.137932512423635,23.002203209418774,23.32662223363001
760.4,18743.27598760425,18714.767092366423,18684.88852277316,18656.926562397246,18628.812575179745,24.294182411586032,24.34988110299338,24.003125287069064,23.96086581549926,25.645471871476406,-0.23965771745825037,-0.012068070764712502,-0.005675212432123544,-0.29741158376424437,-0.5476335497864682,23.312895237828258,25.17256959326382,23.004960375912894,23.156987217500834
760.5,18745.70420755682,18717.202020136367,18687.288806925804,18659.321161920878,18631.374384199145,24.270216639840207,24.348674295916908,24.002557765825852,23.931124657122837,25.59070851649776,-0.26066997425736815,-0.01964856841986773,0.0019921924298671456,-0.2870523292201099,-0.5527246481618064,23.306187420453995,25.20721321056239,23.010645004926452,22.98977772173236
760.6,18748.129925870933,18719.636789323114,18689.68907266335,18661.712839124943,18633.930691427555,24.24414964241447,24.34670943907492,24.00275698506884,23.902419424200826,25.53543605168158,-0.28195760651673396,-0.02833102054388803,0.00971840654376166,-0.27599060829157196,-0.5573248089852711,23.297136547818724,25.24171665976441,23.01923353840754,22.8251476973877
760.7,18750.552931047143,18722.07131861192,18692.08939695389,18664.10170111432,18636.48144840868,24.215953881762797,24.343876337020532,24.003728825723215,23.87482036337167,25.47970357078305,-0.3034325605765531,-0.03814329983374165,0.01746828305552839,-0.2642731862565739,-0.561401110788573,23.285612435221907,25.27592165803266,23.030695839568914,22.663252705641177
760.8,18752.973009272515,18724.505515529123,18694.489857177876,18666.487861784724,18639.026611760204,24.18561062570514,24.340062007037158,24.005475654028768,23.84839304474601,25.423563459704194,-0.32507561026772436,-0.04908159440354609,0.02518689675738983,-0.2519860731135992,-0.5648789235262797,23.27149374339197,25.309658351247112,23.044995393151446,22.504250024520267
760.9,18755.389944957034,18726.939276321853,18696.890530677763,18668.871441158833,18641.566143711556,24.15310306467837,24.335153847596803,24.007994343704507,23.82319443743465,25.367075567351566,-0.3469067406517823,-0.06113547499499106,0.03282703052427394,-0.23916519192781038,-0.5678921425812788,23.254668635181503,25.34274564408965,23.06208951892983,22.348297447277552
761.0,18757.803520729798,18729.37248602924,18699.291494247285,18671.252564776616,18644.10001180758,24.11841239061319,24.329040300097304,24.011277046756934,23.79927791824187,25.31028635309344,-0.3688424687702252,-0.07436146374910635,0.0402967833802137,-0.22591187085112097,-0.570517764822398,23.235034700559396,25.374991781953344,23.081929470669245,22.19555296903706
