Time,X1,SpeedDoppler1,Accel1
20.0,4850.370346073242,16.32270989975853,-0.04984174368988903
20.1,4852.0023678544985,16.31772572538954,-0.04958681557351241
20.2,4853.6338924929605,16.31276704383219,-0.04915141818958802
20.3,4855.264923440253,16.30785190201323,-0.04856664889789642
20.4,4856.895465797209,16.30299523712344,-0.04758884221814697
20.5,4858.525527376711,16.298236352901625,-0.046300987556477935
20.6,4860.155119507063,16.293606254145978,-0.044713577403534537
20.7,4861.7842565645915,16.289134896405624,-0.042893217462705024
20.8,4863.412955588144,16.284845574659354,-0.040946807664283824
20.9,4865.041235411572,16.280750893892925,-0.0389125675478752
21.0,4866.6691159381235,16.276859637138138,-0.036774470864529014
21.1,4868.296618029483,16.273182190051685,-0.03454065790293725
21.2,4869.923763545199,16.26972812426139,-0.03223561466217717
21.3,4871.550575179552,16.266504562795173,-0.029896546707277594
21.4,4873.177076153098,16.263514908124446,-0.027524653498751658
21.5,4874.803290020643,16.26076244277457,-0.02519891192740431
21.6,4876.42924027036,16.25824255158183,-0.02287601304793441
21.7,4878.0549501454525,16.255954950277037,-0.020369945287939117
21.8,4879.680443790755,16.253917955748243,-0.017819648524053378
21.9,4881.305746488088,16.252135990895837,-0.015344400096743982
22.0,4882.930883365176,16.250601550886163,-0.012906343292939935
22.1,4884.555878988548,16.24931091655687,-0.010606437449887096
22.2,4886.180757048017,16.24825027281188,-0.008236241816064194
22.3,4887.805540894089,16.247426648630277,-0.005670237768526931
22.4,4889.430255207763,16.24685962485342,-0.0032361031626848558
22.5,4891.054924989733,16.246536014537153,-0.0008261447671031874
22.6,4892.679574460463,16.246453400060442,0.0017321271134917993
22.7,4894.304228461105,16.24662661277179,0.004307902798856844
22.8,4895.928912661896,16.247057403051677,0.006811360262126698
22.9,4897.5536524590025,16.24773853907789,0.00916139431915042
23.0,4899.178472119882,16.248654678509805,0.01132997084614118
23.1,4900.803394237587,16.24978767559442,0.013255740121813629
23.2,4902.428439283847,16.2511132496066,0.014874658945593922
23.3,4904.053624982103,16.25260071550116,0.016204076380290644
