Time,X1,SpeedDoppler1,Alt,Lat,Lon
0.0,594.7205193759553,7.880194423475793,230.58,46.8871107848866,16.846552499999998
0.10000000000000142,595.5343607459542,7.883403716075899,230.58,46.88711794873807,16.846551387815484
0.20000000000000284,596.3755830094633,7.886499065592134,230.58,46.887124951419146,16.846550220478548
0.30000000000000426,597.2230769384759,7.889483928837185,230.57325019716086,46.88713211665352,16.846549054169948
0.4000000000000057,598.0503970635721,7.89236176262374,230.5768143438959,46.887139120956256,16.846547833333332
0.5000000000000071,598.8485696193413,7.895136023764487,230.57,46.88714628751582,16.846546500000002
0.6000000000000085,599.6204187058413,7.897810169072113,230.57,46.887153267893545,16.84654505802661
0.70000000000001,600.3746136637402,7.9003876553593075,230.58,46.88716039849773,16.846543553633786
0.8000000000000114,601.1221187256303,7.902871939438756,230.57,46.88716739290365,16.846542054752604
0.9000000000000128,601.8744555527744,7.905266478123148,230.59,46.8871744564912,16.846540219210535
1.0000000000000142,602.6417795987988,7.907574728225171,230.59,46.88718156555036,16.846538553556595
1.1000000000000156,603.4323900031588,7.909800146557512,230.59,46.88718860866835,16.846536722832912
1.200000000000017,604.24962688539,7.911946189932859,230.59,46.88719556664344,16.846534720004644
1.3000000000000185,605.0904177698686,7.9140163151639005,230.6,46.8872026200439,16.846532886655687
1.40000000000002,605.9432386651465,7.916013979063324,230.59,46.887209597825745,16.846530892210232
1.5000000000000213,606.7820729747831,7.917942638443817,230.6,46.88721659924683,16.846528725188293
1.6000000000000227,607.5885142281218,7.919805750118067,230.58666633196103,46.8872236110888,16.846526555561134
1.7000000000000242,608.3618860549936,7.921606770898763,230.58170741145335,46.887230613827434,16.846524304876475
1.8000000000000256,609.1352578818656,7.923349157598591,230.5767484909457,46.88723761656607,16.84652205419182
1.900000000000027,609.8668702520905,7.92503636703024,230.59,46.88724459858176,16.846519784042453
2.0000000000000284,610.5651562275709,7.926671856006398,230.59,46.887251449072245,16.84651738773194
2.10000000000003,611.2308493441471,7.928259081339752,230.59,46.887258459013175,16.84651493716008
2.2000000000000313,611.8557405374996,7.92980149984299,230.595,46.88726537074516,16.846512356294088
2.3000000000000327,612.4806317308522,7.9313025683288005,230.6,46.88727228247714,16.8465097754281
2.400000000000034,613.071974564162,7.9327657436098695,230.6,46.88727928536682,16.846507107316587
2.5000000000000355,613.652918695344,7.9341944824987385,230.60325778180717,46.88728628281454,16.846504441926058
2.600000000000037,614.2481462152579,7.93569829619139,230.6,46.887293119866,16.846501606733668
2.7000000000000384,614.8683488919237,7.937290079630614,230.6,46.88730003763136,16.846498689517652
2.80000000000004,615.4885515685895,7.938820535750958,230.6,46.88730695539672,16.84649577230164
