Time,X1,SpeedDoppler1,Alt,Lat,Lon,Accel1
0.0,594.7205193759553,7.880194423475793,230.58,46.8871107848866,16.846552499999998,0.03209292600106782
0.10000000000000142,595.5343607459542,7.883403716075899,230.58,46.88711794873807,16.846551387815484,0.03095349516234647
0.20000000000000284,596.3755830094633,7.886499065592134,230.58,46.887124951419146,16.846550220478548,0.029848632450510525
0.30000000000000426,597.2230769384759,7.889483928837185,230.57325019716086,46.88713211665352,16.846549054169948,0.028778337865551097
0.4000000000000057,598.0503970635721,7.89236176262374,230.5768143438959,46.887139120956256,16.846547833333332,0.02774261140746819
0.5000000000000071,598.8485696193413,7.895136023764487,230.57,46.88714628751582,16.846546500000002,0.026741453076261808
0.6000000000000085,599.6204187058413,7.897810169072113,230.57,46.887153267893545,16.84654505802661,0.025774862871940828
0.70000000000001,600.3746136637402,7.9003876553593075,230.58,46.88716039849773,16.846543553633786,0.024842840794487488
0.8000000000000114,601.1221187256303,7.902871939438756,230.57,46.88716739290365,16.846542054752604,0.02394538684391955
0.9000000000000128,601.8744555527744,7.905266478123148,230.59,46.8871744564912,16.846540219210535,0.023082501020228133
1.0000000000000142,602.6417795987988,7.907574728225171,230.59,46.88718156555036,16.846538553556595,0.02225418332340436
1.1000000000000156,603.4323900031588,7.909800146557512,230.59,46.88718860866835,16.846536722832912,0.021460433753474867
1.200000000000017,604.24962688539,7.911946189932859,230.59,46.88719556664344,16.846534720004644,0.020701252310413015
1.3000000000000185,605.0904177698686,7.9140163151639005,230.6,46.8872026200439,16.846532886655687,0.019976638994236566
1.40000000000002,605.9432386651465,7.916013979063324,230.59,46.887209597825745,16.846530892210232,0.019286593804927758
1.5000000000000213,606.7820729747831,7.917942638443817,230.6,46.88721659924683,16.846528725188293,0.018631116742504353
1.6000000000000227,607.5885142281218,7.919805750118067,230.58666633196103,46.8872236110888,16.846526555561134,0.018010207806957466
1.7000000000000242,608.3618860549936,7.921606770898763,230.58170741145335,46.887230613827434,16.846524304876475,0.017423866998278224
1.8000000000000256,609.1352578818656,7.923349157598591,230.5767484909457,46.88723761656607,16.84652205419182,0.016872094316493263
1.900000000000027,609.8668702520905,7.92503636703024,230.59,46.88724459858176,16.846519784042453,0.016354889761575942
2.0000000000000284,610.5651562275709,7.926671856006398,230.59,46.887251449072245,16.84651738773194,0.015872253333544025
2.10000000000003,611.2308493441471,7.928259081339752,230.59,46.887258459013175,16.84651493716008,0.015424185032379748
2.2000000000000313,611.8557405374996,7.92980149984299,230.595,46.88726537074516,16.846512356294088,0.015010684858100873
2.3000000000000327,612.4806317308522,7.9313025683288005,230.6,46.88727228247714,16.8465097754281,0.014631752810689638
2.400000000000034,613.071974564162,7.9327657436098695,230.6,46.88727928536682,16.846507107316587,0.014287388888689431
2.5000000000000355,613.652918695344,7.9341944824987385,230.60325778180717,46.88728628281454,16.846504441926058,0.015038136926514909
2.600000000000037,614.2481462152579,7.93569829619139,230.6,46.887293119866,16.846501606733668,0.015917834392240367
2.7000000000000384,614.8683488919237,7.937290079630614,230.6,46.88730003763136,16.846498689517652,0.015304561203439487
2.80000000000004,615.4885515685895,7.938820535750958,230.6,46.88730695539672,16.84649577230164,0.014263160608684952
2.900000000000041,616.1279928758486,7.9402468518118265,230.59,46.887313793528214,16.846492769902564,0.01538934472392817
3.0000000000000426,616.7875355990016,7.941785786284219,230.6,46.88732061491131,16.846489775877682,0.013337143717002486
3.100000000000044,617.475282516935,7.94311950065592,230.59,46.88732745462207,16.8464866060223,0.012344818118243775
3.2000000000000455,618.2162303301891,7.944353982467744,230.585,46.8873342882216,16.846483355889195,0.012657279481791225
3.300000000000047,618.9571781434431,7.945619710415923,230.58,46.88734112182114,16.84648010575609,0.013280385597846755
3.4000000000000483,619.7540867440741,7.946947748975708,230.59,46.88734793522133,16.846476782389338,0.012860587068228386
3.5000000000000497,620.5837547742823,7.948233807682531,230.59327759197328,46.88735456020067,16.84647327591973,0.012861286897933684
3.600000000000051,621.4374749044296,7.949519936372324,230.58,46.887361452540375,16.846469607063145,0.011906418615721222
3.7000000000000526,622.304976138538,7.950710578233896,230.58,46.88736812104216,16.846465939478925,0.010851786706096279
3.800000000000054,623.1724773726463,7.951795756904506,230.58,46.887374789543934,16.846462271894705,0.011836934147488707
3.9000000000000554,624.0298999736368,7.952979450319255,230.5666319231555,46.88738160879488,16.84645844560256,0.012580498847114362
4.000000000000057,624.8668466437258,7.954237500203966,230.58,46.887388288356625,16.846454492065867,0.011042267636840308
4.100000000000058,625.6764105003352,7.95534172696765,230.58,46.88739495390495,16.846450492904616,0.01006650923042848
4.20000000000006,626.4400894825147,7.956348377890693,230.575,46.88740153791517,16.84644632573029,0.009943870951536342
4.300000000000061,627.2037684646942,7.957342764985847,230.57,46.88740812192538,16.846442158555966,0.011349339853703294
4.4000000000000625,627.9281800066752,7.958477698971217,230.58,46.88741458256564,16.846437854742433,0.010592310967307688
4.500000000000064,628.6369535431527,7.959536930067948,230.58,46.88742111470453,16.846433497304936,0.009252676823283547
4.600000000000065,629.3409348923832,7.960462197750276,230.57383059418456,46.887427577960366,16.846428961019807,0.007416272431868159
4.700000000000067,630.0517074991666,7.961203824993463,230.57191529709226,46.88743409959668,16.846424476714198,0.00711718499596604
4.800000000000068,630.7624801059499,7.96191554349306,230.57,46.887440621233,16.846419992408592,0.008485569669191995
4.90000000000007,631.4693173764689,7.962764100459979,230.58330208863987,46.88744694652743,16.846415331771098,0.008819782162712161
5.000000000000071,632.1559500337182,7.96364607867625,230.58,46.8874534546588,16.84641049233924,0.007968579276686925
5.1000000000000725,632.8309605004542,7.964442936603919,230.59,46.88745978846283,16.84640565865288,0.006804766286387835
5.200000000000074,633.5258274745897,7.965123413232558,230.5865607253163,46.8874661235164,16.846400740696037,0.0067221468734323265
5.300000000000075,634.2206944487253,7.965795627919901,230.58312145063263,46.88747245856997,16.846395822739197,0.008107423536172106
5.400000000000077,634.9406251709635,7.966606370273518,230.56677666767587,46.88747878511118,16.846390827833286,0.008461031695476842
5.500000000000078,635.6791046355085,7.967452473443066,230.57,46.887485011944506,16.846385821388832,0.010217289396816508
5.60000000000008,636.4368929959521,7.9684742023827475,230.58,46.88749129059058,16.846380490390388,0.01038887799911222
5.700000000000081,637.2188866583916,7.969513090182659,230.57337295081967,46.88749745349202,16.846375353665138,0.007747971831974954
5.800000000000082,638.0008803208312,7.970287887365856,230.56674590163934,46.88750361639345,16.846370216939892,0.009340504747416966
5.900000000000084,638.8036431946863,7.971221937840598,230.57,46.88750984570618,16.846364654293822,0.006668690692457252
6.000000000000085,639.6314434424825,7.971888806909844,230.58325217391305,46.88751594985507,16.846359383478262,0.008334884757212772
6.100000000000087,640.4705902320594,7.972722295385565,230.58,46.887522126943004,16.846353821459413,0.006714792660931128
6.200000000000088,641.2927237980048,7.973393774651658,230.56853798281142,46.8875282160037,16.846348233830565,0.002609573900151892
6.3000000000000895,642.1148573639501,7.973654732041673,230.55707596562286,46.88753430506439,16.846342646201716,0.0015055379406980548
6.400000000000091,642.9114087691557,7.973805285835743,230.56698760918133,46.887540299173935,16.846337034159387,0.0013342799369730851
6.500000000000092,643.6933856290949,7.97393871382944,230.57,46.88754628744554,16.84633132608251,-0.001360115799915443
6.600000000000094,644.4657242966855,7.973802702249449,230.56,46.88755234311199,16.846325656888006,-7.33741249092635e-05
6.700000000000095,645.2365111842504,7.973795364836958,230.56,46.88755823288357,16.846319740781663,0.0008960627711296227
6.800000000000097,646.0072980718154,7.973884971114071,230.56,46.88756412265514,16.84631382467532,2.8584897187044638e-05
6.900000000000098,646.7891474729155,7.97388782960379,230.56,46.88757013601003,16.84630798132582,-0.0033837892632071005
7.0000000000000995,647.5850377559534,7.973549450677469,230.57,46.88757595523965,16.846302044760346,-0.0010293778762271299
7.100000000000101,648.3975307767772,7.973446512889846,230.57,46.88758184718275,16.84629598615058,-0.0022782946796162337
7.200000000000102,649.2273045020816,7.973218683421885,230.57,46.8875876521542,16.846289847845792,-0.0049452167449181425
7.300000000000104,650.0570782273858,7.972724161747393,230.57,46.88759345712565,16.846283709541005,-0.008024615251578267
7.400000000000105,650.8745076604256,7.971921700222235,230.57,46.88759918196171,16.846277484704952,-0.009681850285403333
7.500000000000107,651.6657818958645,7.9709535151936945,230.57,46.88760495548061,16.846271211186043,-0.011986641428274155
7.600000000000108,652.441769729754,7.969754851050867,230.58,46.88761079629449,16.846264870372178,-0.014888378992017125
7.700000000000109,653.1951989170841,7.968266013151665,230.585,46.88761640375816,16.846258429575176,-0.018565746746998804
7.800000000000111,653.9486281044142,7.9664094384769655,230.59,46.88762201122182,16.846251988778178,-0.02116157681714773
7.900000000000112,654.6732685653102,7.964293280795251,230.59336808749873,46.887627608794155,16.8462455578725,-0.022836627569935104
8.000000000000114,655.3794052092197,7.962009618038257,230.59,46.88763333232874,16.846238890228346,-0.02722224587260197
8.100000000000115,656.0702474665751,7.959287393450997,230.59,46.88763884546356,16.846232372715253,-0.027424954206889007
