X,Alt,E,N,SlopeSin,Yaw,Curvature
1150.0,183.81678756662117,-561.1378688578862,613.5469330678362,0.011874719614364293,-1.03569918316937,0.0011005174856694201
1160.0,183.93213000269256,-556.0055890136542,604.9645002416477,0.012308809539959052,-1.0290865586092597,0.0009750856923191389
1170.0,184.0592540296845,-550.8259277962412,596.4105207645781,0.012941532995654276,-1.0243672629913696,0.0008322870909788639
1180.0,184.19384751500115,-545.6128329115256,587.8768477010394,0.013662659339288372,-1.0211110738500841,0.0006860578809213156
1190.0,184.3488973830167,-540.3775608781896,579.3567581042706,0.014473635961059314,-1.0186176073713094,0.0005570806258773001
1200.0,184.5044326081242,-535.1219742058504,570.8491885275955,0.015370445294430614,-1.0180853231656621,0.0004414667665984077
1210.0,184.6750666839677,-529.8776378807523,562.334681855163,0.016374801696407384,-1.0192169540012803,0.00033050040234721464
1220.0,184.85384772125693,-524.6413178618367,553.8152366384655,0.01744772246819984,-1.0195691389608232,0.0002510660974046118
1230.0,185.04045877737576,-519.4029786542836,545.2970356086723,0.018521181855370338,-1.0189686761194012,0.00014540606655124617
1240.0,185.24132494485292,-514.156431552176,536.7838855454514,0.01958413369346114,-1.01897331418189,5.2767289798765936e-05
1250.0,185.4468708755744,-508.91817046792164,528.2656344742276,0.02068186327629767,-1.0189022801062335,-1.3181412987367702e-05
1260.0,185.6612223085222,-503.6704135175255,519.7532291272186,0.021782675287498707,-1.0192393799776422,-5.2746647154993466e-05
1270.0,185.88889844786752,-498.43789975564357,511.23145344413285,0.022842196355603816,-1.020067066393399,-0.00011025992895907202
1280.0,186.12716385164686,-493.20424314491083,502.7103759584138,0.023816504540700053,-1.019622572333451,-0.00012412418792049712
1290.0,186.37316609588294,-487.96415212545054,494.1932494816396,0.02477926031013141,-1.0193942771826823,-0.0001341362998845851
1300.0,186.62663473252388,-482.7266034613253,485.67455933940323,0.02566956199853161,-1.0197591954793204,-0.00013786801778682705
1310.0,186.88588487202804,-477.4927298771632,477.15361060672024,0.02646950711239681,-1.0199158806041284,-0.00013120156407214441
1320.0,187.15602347994297,-472.2578509189992,468.6332795009323,0.02719852707967252,-1.0201731432603687,-0.0001077201858148346
1330.0,187.43259972675736,-467.0283627139481,460.10963965688074,0.02786132019913338,-1.0209926903942328,-0.00010231055939909696
1340.0,187.72125372364113,-461.8074577792236,451.5807417799764,0.02838989975324391,-1.0214551865346042,-7.069574809133648e-05
1350.0,188.017607306266,-456.58585926533823,443.0522735003985,0.028855448090667268,-1.0206036997635966,-4.421114299994606e-05
1360.0,188.31066108538596,-451.3504363745688,434.53227733688806,0.029170137639071236,-1.0202998019235767,-3.072986063988813e-05
1370.0,188.60790909455613,-446.1236516543807,426.0069784278288,0.029356298124862134,-1.0199785551085498,-1.7570124296346503e-05
1380.0,188.90218208422388,-440.8827561888116,417.4903483797196,0.029375007990132384,-1.0183161786137378,-9.804054867797708e-06
1390.0,189.19876258083636,-435.6276583061875,408.9824782306881,0.029242531889712736,-1.0184292317427468,-7.193368004674634e-06
1400.0,189.49522753074876,-430.38870363630014,400.4646877352502,0.029004018242037476,-1.0201948486217778,1.3365936978087647e-05
1410.0,189.78856667472954,-425.1636826066822,391.9383151976606,0.028600339901033247,-1.0203126715683586,3.2438058222906385e-06
1420.0,190.07762398951706,-419.9267211529113,383.4192674034957,0.02802930612048156,-1.02068738172466,2.220451314099342e-06
1430.0,190.36805324119487,-414.7080881188605,374.8889761273484,0.02735085284136217,-1.020769707234961,4.352104098403344e-06
